timestamp,imu_id,accel_x,accel_y,accel_z,roll,pitch,yaw
1.061,3,0.996,-0.013,0.235,-4.0,-75.5,5.3
1.061,4,1.008,-0.011,0.004,-49.8,-85.2,-19.6
1.061,5,1.019,-0.089,-0.133,-143.8,-80.2,-166.3
1.095,1,0.206,-0.96,0.147,-80.7,-11.8,32.8
1.095,2,0.192,0.986,0.099,84.1,-11.2,62.2
1.095,3,0.995,-0.02,0.24,-4.0,-75.5,5.4
1.095,4,1.007,-0.003,0.002,-50.0,-85.2,-18.5
1.095,5,1.02,-0.09,-0.125,-143.7,-80.2,-166.5
1.13,1,0.205,-0.962,0.153,-80.6,-11.8,32.7
1.13,2,0.195,0.985,0.093,84.1,-11.2,62.2
1.13,3,0.999,-0.016,0.24,-4.0,-75.5,5.4
1.13,4,1.01,-0.009,0.006,-51.1,-85.2,-18.0
1.13,5,1.022,-0.087,-0.128,-143.8,-80.2,-166.4
1.164,1,0.206,-0.969,0.155,-80.6,-11.8,32.7
1.164,2,0.196,0.991,0.092,84.2,-11.1,62.2
1.164,3,1.0,-0.013,0.235,-3.8,-75.5,5.2
1.164,4,1.009,-0.004,0.002,-50.7,-85.2,-17.5
1.164,5,1.02,-0.087,-0.13,-143.9,-80.2,-166.3
1.199,1,0.207,-0.964,0.15,-80.6,-11.8,32.8
1.199,2,0.192,0.991,0.094,84.2,-11.1,62.3
1.199,3,0.998,-0.02,0.24,-3.9,-75.6,5.3
1.199,4,1.008,-0.007,0.003,-52.4,-85.3,-15.6
1.199,5,1.02,-0.087,-0.127,-144.1,-80.2,-166.2
1.233,1,0.206,-0.963,0.147,-80.7,-11.8,32.8
1.233,2,0.192,0.986,0.092,84.2,-11.1,62.3
1.233,3,0.997,-0.017,0.236,-4.0,-75.6,5.4
1.233,4,1.009,-0.008,0.001,-54.6,-85.3,-13.7
1.233,5,1.021,-0.088,-0.134,-144.3,-80.2,-165.9
1.267,1,0.203,-0.965,0.148,-80.7,-11.8,32.8
1.267,2,0.192,0.988,0.094,84.2,-11.1,62.3
1.267,3,0.996,-0.011,0.237,-3.9,-75.6,5.2
1.267,4,1.011,-0.014,0.001,-58.6,-85.2,-10.7
