
Stream stopped by user.
nvidia@nvidia-desktop:~/Desktop$ python3 6imu.py
IMU 0 initialized on TCA Channel 0
IMU 1 initialized on TCA Channel 1
IMU 2 initialized on TCA Channel 2
IMU 3 initialized on TCA Channel 3
IMU 4 initialized on TCA Channel 4
IMU 5 initialized on TCA Channel 5

Starting data stream (50Hz)... Press Ctrl+C to stop.

----------------------------------------------------------------------------------------
Rel_Time(s)  | ID |  Accel_X  Accel_Y  Accel_Z |    Roll   Pitch     Yaw
   5.257 | 0  |    0.756   -0.095   -0.680 |  -172.6   -47.8  -159.2
   5.257 | 1  |         Comm Error         |            -           
   5.257 | 2  |   -0.097    0.086    1.006 |     5.3     5.9   -61.7
   5.257 | 3  |         Comm Error         |            -           
   5.257 | 4  |         Comm Error         |            -           
   5.257 | 5  |    0.960   -0.159    0.263 |   -31.1   -71.7    69.4
   5.296 | 0  |    0.748   -0.097   -0.677 |  -172.4   -47.7  -159.3
   5.296 | 1  |         Comm Error         |            -           
   5.296 | 2  |   -0.093    0.105    1.014 |     5.6     5.8   -61.7
   5.296 | 3  |         Comm Error         |            -           
   5.296 | 4  |         Comm Error         |            -           
   5.296 | 5  |    0.960   -0.159    0.257 |   -31.1   -71.7    69.5
   5.334 | 0  |    0.755   -0.098   -0.685 |  -172.2   -47.6  -159.4
   5.334 | 1  |         Comm Error         |            -           
   5.334 | 2  |   -0.114    0.103    1.000 |     5.9     5.9   -61.6
   5.334 | 3  |         Comm Error         |            -           
   5.334 | 4  |         Comm Error         |            -           
   5.334 | 5  |    0.962   -0.159    0.257 |   -31.2   -71.7    69.7
   5.373 | 0  |    0.754   -0.095   -0.691 |  -172.2   -47.4  -159.3
   5.373 | 1  |         Comm Error         |            -           
   5.373 | 2  |   -0.105    0.107    1.001 |     6.1     5.9   -61.5
   5.373 | 3  |         Comm Error         |            -           
   5.373 | 4  |         Comm Error         |            -           
   5.373 | 5  |    0.956   -0.163    0.257 |   -31.3   -71.7    69.8
   5.411 | 0  |    0.749   -0.091   -0.690 |  -172.3   -47.2  -159.2
   5.411 | 1  |         Comm Error         |            -           
   5.411 | 2  |   -0.111    0.116    0.996 |     6.4     6.1   -61.4
   5.411 | 3  |         Comm Error         |            -           
   5.411 | 4  |         Comm Error         |            -           
   5.411 | 5  |    0.958   -0.158    0.263 |   -31.3   -71.6    69.9
   5.449 | 0  |    0.751   -0.087   -0.691 |  -172.4   -47.2  -159.0
   5.449 | 1  |         Comm Error         |            -           
   5.449 | 2  |   -0.115    0.112    0.994 |     6.7     6.2   -61.3
   5.449 | 3  |         Comm Error         |            -           
   5.449 | 4  |         Comm Error         |            -           
   5.449 | 5  |    0.960   -0.160    0.258 |   -31.3   -71.6    69.9
   5.488 | 0  |    0.747   -0.090   -0.690 |  -172.4   -47.1  -158.9
   5.488 | 1  |         Comm Error         |            -           
   5.488 | 2  |   -0.112    0.119    0.997 |     7.0     6.3   -61.3
   5.488 | 3  |         Comm Error         |            -           
   5.488 | 4  |         Comm Error         |            -           
   5.488 | 5  |    0.955   -0.162    0.262 |   -31.3   -71.6    69.9
   5.526 | 0  |    0.751   -0.090   -0.694 |  -172.5   -47.0  -158.8
   5.526 | 1  |         Comm Error         |            -           
   5.526 | 2  |   -0.121    0.126    0.996 |     7.3     6.4   -61.2
   5.526 | 3  |         Comm Error         |            -           
   5.526 | 4  |         Comm Error         |            -           
   5.526 | 5  |    0.957   -0.160    0.260 |   -31.3   -71.6    69.9
   5.564 | 0  |    0.750   -0.088   -0.693 |  -172.6   -46.9  -158.7
   5.564 | 1  |         Comm Error         |            -           
   5.564 | 2  |   -0.111    0.131    0.991 |     7.7     6.3   -61.1
   5.564 | 3  |         Comm Error         |            -           
   5.564 | 4  |         Comm Error         |            -           
   5.564 | 5  |    0.960   -0.163    0.262 |   -31.3   -71.5    69.9
   5.604 | 0  |    0.744   -0.087   -0.693 |  -172.6   -46.9  -158.6
   5.604 | 1  |         Comm Error         |            -           
   5.604 | 2  |   -0.103    0.138    0.992 |     8.1     6.1   -61.0
   5.604 | 3  |         Comm Error         |            -           
   5.604 | 4  |         Comm Error         |            -           
   5.604 | 5  |    0.958   -0.161    0.261 |   -31.2   -71.5    69.8
   5.641 | 0  |    0.746   -0.084   -0.693 |  -172.6   -46.8  -158.5
   5.641 | 1  |         Comm Error         |            -           
   5.641 | 2  |   -0.105    0.143    0.982 |     8.5     6.0   -60.9
   5.641 | 3  |         Comm Error         |            -           
   5.641 | 4  |         Comm Error         |            -           
   5.641 | 5  |    0.957   -0.160    0.259 |   -31.2   -71.5    69.8
   5.680 | 0  |    0.746   -0.080   -0.691 |  -172.8   -46.8  -158.4
   5.680 | 1  |         Comm Error         |            -           
   5.680 | 2  |   -0.094    0.146    0.991 |     8.9     5.9   -60.9
   5.680 | 3  |         Comm Error         |            -           
   5.680 | 4  |         Comm Error         |            -           
   5.680 | 5  |    0.959   -0.164    0.255 |   -31.3   -71.5    69.8
   5.718 | 0  |    0.757   -0.081   -0.695 |  -173.0   -46.8  -158.2
   5.718 | 1  |         Comm Error         |            -           
   5.718 | 2  |   -0.107    0.161    0.980 |     9.4     6.0   -60.9
   5.718 | 3  |         Comm Error         |            -           
   5.718 | 4  |         Comm Error         |            -           
   5.718 | 5  |    0.954   -0.164    0.260 |   -31.4   -71.5    69.9
   5.757 | 0  |    0.751   -0.077   -0.698 |  -173.2   -46.8  -158.1
   5.757 | 1  |         Comm Error         |            -           
   5.757 | 2  |   -0.116    0.165    0.992 |     9.7     6.1   -60.9
   5.757 | 3  |         Comm Error         |            -           
   5.757 | 4  |         Comm Error         |            -           
   5.757 | 5  |    0.951   -0.160    0.257 |   -31.3   -71.5    69.9
   5.796 | 0  |    0.746   -0.077   -0.694 |  -173.3   -46.9  -158.1
   5.796 | 1  |         Comm Error         |            -           
   5.796 | 2  |   -0.137    0.187    0.997 |    10.2     6.6   -60.8
   5.796 | 3  |         Comm Error         |            -           
   5.796 | 4  |         Comm Error         |            -           
   5.796 | 5  |    0.958   -0.165    0.253 |   -31.4   -71.4    70.0
   5.835 | 0  |    0.751   -0.074   -0.691 |  -173.4   -46.9  -158.1
   5.835 | 1  |         Comm Error         |            -           
   5.835 | 2  |   -0.107    0.188    1.001 |    10.6     6.9   -60.8
   5.835 | 3  |         Comm Error         |            -           
   5.835 | 4  |         Comm Error         |            -           
   5.835 | 5  |    0.958   -0.174    0.258 |   -31.7   -71.4    70.3
   5.872 | 0  |    0.754   -0.081   -0.685 |  -173.5   -47.1  -158.1
   5.872 | 1  |         Comm Error         |            -           
   5.872 | 2  |   -0.132    0.177    0.971 |    10.8     7.4   -60.6
   5.872 | 3  |         Comm Error         |            -           
   5.872 | 4  |         Comm Error         |            -           
   5.872 | 5  |    0.949   -0.171    0.264 |   -32.0   -71.3    70.6
   5.911 | 0  |    0.752   -0.092   -0.681 |  -173.3   -47.1  -158.4
   5.911 | 1  |         Comm Error         |            -           
   5.911 | 2  |   -0.122    0.186    0.968 |    11.0     7.5   -60.5
   5.911 | 3  |         Comm Error         |            -           
   5.911 | 4  |         Comm Error         |            -           
   5.911 | 5  |    0.947   -0.169    0.263 |   -32.2   -71.2    70.9
   5.948 | 0  |    0.751   -0.094   -0.676 |  -173.1   -47.3  -158.6
   5.948 | 1  |         Comm Error         |            -           
   5.948 | 2  |   -0.115    0.181    0.962 |    11.1     7.4   -60.5
   5.948 | 3  |         Comm Error         |            -           
   5.948 | 4  |         Comm Error         |            -           
   5.948 | 5  |    0.948   -0.164    0.250 |   -32.4   -71.3    71.1
   5.987 | 0  |    0.758   -0.091   -0.677 |  -172.8   -47.4  -158.7
   5.987 | 1  |         Comm Error         |            -           
   5.987 | 2  |   -0.150    0.193    0.961 |    11.4     7.8   -60.6
   5.987 | 3  |         Comm Error         |            -           
   5.987 | 4  |         Comm Error         |            -           
   5.987 | 5  |    0.947   -0.162    0.252 |   -32.7   -71.4    71.5
   6.025 | 0  |    0.750   -0.089   -0.673 |  -172.7   -47.4  -158.6
   6.025 | 1  |         Comm Error         |            -           
   6.025 | 2  |   -0.178    0.204    0.960 |    11.8     8.2   -60.7
   6.025 | 3  |         Comm Error         |            -           
   6.025 | 4  |         Comm Error         |            -           
   6.025 | 5  |    0.942   -0.151    0.269 |   -32.4   -71.4    71.3
   6.063 | 0  |    0.750   -0.080   -0.677 |  -172.6   -47.4  -158.5
   6.063 | 1  |         Comm Error         |            -           
   6.063 | 2  |   -0.157    0.196    0.977 |    12.1     8.2   -60.7
   6.063 | 3  |         Comm Error         |            -           
   6.063 | 4  |         Comm Error         |            -           
   6.063 | 5  |    0.980   -0.166    0.254 |   -32.3   -71.5    71.3
   6.104 | 0  |    0.751   -0.079   -0.689 |  -172.7   -47.3  -158.4
   6.104 | 1  |         Comm Error         |            -           
   6.104 | 2  |   -0.167    0.227    0.959 |    12.7     8.5   -60.6
   6.104 | 3  |         Comm Error         |            -           
   6.104 | 4  |         Comm Error         |            -           
   6.104 | 5  |    0.968   -0.180    0.253 |   -32.8   -71.5    71.8
   6.142 | 0  |    0.748   -0.083   -0.680 |  -172.6   -47.3  -158.3
   6.142 | 1  |         Comm Error         |            -           
   6.142 | 2  |   -0.151    0.233    0.973 |    13.3     8.6   -60.4
   6.142 | 3  |         Comm Error         |            -           
   6.142 | 4  |         Comm Error         |            -           
   6.142 | 5  |    0.948   -0.178    0.265 |   -33.0   -71.3    72.1
   6.179 | 0  |    0.745   -0.086   -0.685 |  -172.6   -47.2  -158.3
   6.179 | 1  |         Comm Error         |            -           
   6.179 | 2  |   -0.152    0.244    0.962 |    13.7     8.7   -60.1
   6.179 | 3  |         Comm Error         |            -           
   6.179 | 4  |         Comm Error         |            -           
   6.179 | 5  |    0.958   -0.177    0.261 |   -33.2   -71.2    72.3
   6.220 | 0  |    0.742   -0.097   -0.689 |  -172.5   -47.1  -158.4
   6.220 | 1  |         Comm Error         |            -           
   6.220 | 2  |   -0.134    0.238    0.960 |    14.1     8.6   -59.8
   6.220 | 3  |         Comm Error         |            -           
   6.220 | 4  |         Comm Error         |            -           
   6.220 | 5  |    0.962   -0.172    0.266 |   -33.2   -71.1    72.4
   6.258 | 0  |    0.735   -0.104   -0.688 |  -172.3   -46.9  -158.6
   6.258 | 1  |         Comm Error         |            -           
   6.258 | 2  |   -0.103    0.221    0.904 |    14.3     8.0   -59.6
   6.258 | 3  |         Comm Error         |            -           
   6.258 | 4  |         Comm Error         |            -           
   6.258 | 5  |    0.957   -0.175    0.265 |   -33.1   -70.9    72.4
   6.297 | 0  |    0.740   -0.114   -0.694 |  -171.9   -46.8  -158.8
   6.297 | 1  |         Comm Error         |            -           
   6.297 | 2  |   -0.064    0.248    0.901 |    14.7     7.4   -59.3
   6.297 | 3  |         Comm Error         |            -           
   6.297 | 4  |         Comm Error         |            -           
   6.297 | 5  |    0.933   -0.168    0.254 |   -33.1   -70.8    72.5
   6.335 | 0  |    0.740   -0.115   -0.706 |  -171.6   -46.6  -158.9
   6.335 | 1  |         Comm Error         |            -           
   6.335 | 2  |   -0.110    0.271    0.940 |    14.8     7.1   -59.1
   6.335 | 3  |         Comm Error         |            -           
   6.335 | 4  |         Comm Error         |            -           
   6.335 | 5  |    0.941   -0.169    0.258 |   -33.0   -70.8    72.5
   6.373 | 0  |    0.754   -0.102   -0.709 |  -171.4   -46.5  -158.8
   6.373 | 1  |         Comm Error         |            -           
   6.373 | 2  |   -0.163    0.249    0.965 |    14.7     7.5   -59.0
   6.373 | 3  |         Comm Error         |            -           
   6.373 | 4  |         Comm Error         |            -           
   6.373 | 5  |    0.954   -0.173    0.275 |   -32.9   -70.7    72.4
   6.413 | 0  |    0.757   -0.086   -0.701 |  -171.5   -46.6  -158.6
   6.413 | 1  |         Comm Error         |            -           
   6.413 | 2  |   -0.159    0.262    1.003 |    14.8     7.8   -59.1
   6.413 | 3  |         Comm Error         |            -           
   6.413 | 4  |         Comm Error         |            -           
   6.413 | 5  |    0.957   -0.181    0.269 |   -32.9   -70.6    72.4
   6.452 | 0  |    0.750   -0.093   -0.698 |  -171.7   -46.7  -158.5
   6.452 | 1  |         Comm Error         |            -           
   6.452 | 2  |   -0.162    0.268    0.996 |    15.0     8.0   -59.2
   6.452 | 3  |         Comm Error         |            -           
   6.452 | 4  |         Comm Error         |            -           
   6.452 | 5  |    0.957   -0.181    0.267 |   -32.9   -70.6    72.5
   6.490 | 0  |    0.753   -0.107   -0.692 |  -171.7   -46.7  -158.6
   6.490 | 1  |         Comm Error         |            -           
   6.490 | 2  |   -0.168    0.244    0.932 |    15.1     8.4   -59.2
   6.490 | 3  |         Comm Error         |            -           
   6.490 | 4  |         Comm Error         |            -           
   6.490 | 5  |    0.950   -0.176    0.274 |   -32.7   -70.6    72.4
   6.529 | 0  |    0.748   -0.117   -0.688 |  -171.4   -46.9  -158.9
   6.529 | 1  |         Comm Error         |            -           
   6.529 | 2  |   -0.128    0.257    0.914 |    15.3     8.1   -59.2
   6.529 | 3  |         Comm Error         |            -           
   6.529 | 4  |         Comm Error         |            -           
   6.529 | 5  |    0.939   -0.171    0.261 |   -32.6   -70.5    72.2
   6.568 | 0  |    0.744   -0.107   -0.685 |  -171.3   -46.9  -159.0
   6.568 | 1  |         Comm Error         |            -           
   6.568 | 2  |   -0.132    0.257    0.912 |    15.4     7.9   -59.2
   6.568 | 3  |         Comm Error         |            -           
   6.568 | 4  |         Comm Error         |            -           
   6.568 | 5  |    0.945   -0.173    0.265 |   -32.5   -70.5    72.2
   6.605 | 0  |    0.755   -0.095   -0.686 |  -171.5   -47.1  -158.8
   6.605 | 1  |         Comm Error         |            -           
   6.605 | 2  |   -0.152    0.258    0.923 |    15.4     8.0   -59.2
   6.605 | 3  |         Comm Error         |            -           
   6.605 | 4  |         Comm Error         |            -           
   6.605 | 5  |    0.946   -0.184    0.268 |   -32.7   -70.5    72.3
   6.643 | 0  |    0.754   -0.089   -0.683 |  -171.7   -47.2  -158.6
   6.643 | 1  |         Comm Error         |            -           
   6.643 | 2  |   -0.145    0.269    0.957 |    15.3     8.0   -59.1
   6.643 | 3  |         Comm Error         |            -           
   6.643 | 4  |         Comm Error         |            -           
   6.643 | 5  |    0.949   -0.182    0.269 |   -32.8   -70.4    72.4
   6.681 | 0  |    0.753   -0.096   -0.682 |  -171.8   -47.2  -158.5
   6.681 | 1  |         Comm Error         |            -           
   6.681 | 2  |   -0.155    0.257    0.970 |    15.1     8.1   -59.0
   6.681 | 3  |         Comm Error         |            -           
   6.681 | 4  |         Comm Error         |            -           
   6.681 | 5  |    0.951   -0.179    0.275 |   -32.7   -70.4    72.3
   6.718 | 0  |    0.756   -0.106   -0.683 |  -171.7   -47.3  -158.7
   6.718 | 1  |         Comm Error         |            -           
   6.718 | 2  |   -0.149    0.263    0.979 |    15.0     8.2   -58.8
   6.718 | 3  |         Comm Error         |            -           
   6.718 | 4  |         Comm Error         |            -           
   6.718 | 5  |    0.951   -0.178    0.267 |   -32.7   -70.4    72.3
   6.756 | 0  |    0.756   -0.110   -0.679 |  -171.5   -47.3  -158.9
   6.756 | 1  |         Comm Error         |            -           
   6.756 | 2  |   -0.145    0.253    0.967 |    14.9     8.2   -58.8
   6.756 | 3  |         Comm Error         |            -           
   6.756 | 4  |         Comm Error         |            -           
   6.756 | 5  |    0.946   -0.176    0.279 |   -32.6   -70.4    72.1
   6.794 | 0  |    0.752   -0.111   -0.674 |  -171.4   -47.4  -159.0
   6.794 | 1  |         Comm Error         |            -           
   6.794 | 2  |   -0.118    0.258    0.945 |    14.9     7.9   -58.7
   6.794 | 3  |         Comm Error         |            -           
   6.794 | 4  |         Comm Error         |            -           
   6.794 | 5  |    0.946   -0.174    0.272 |   -32.4   -70.3    72.0
   6.834 | 0  |    0.750   -0.110   -0.671 |  -171.3   -47.5  -159.1
   6.834 | 1  |         Comm Error         |            -           
   6.834 | 2  |   -0.111    0.253    0.922 |    14.9     7.6   -58.6
   6.834 | 3  |         Comm Error         |            -           
   6.834 | 4  |         Comm Error         |            -           
   6.834 | 5  |    0.943   -0.176    0.275 |   -32.3   -70.3    71.9
   6.872 | 0  |    0.756   -0.101   -0.675 |  -171.3   -47.5  -159.0
   6.872 | 1  |         Comm Error         |            -           
   6.872 | 2  |   -0.109    0.249    0.910 |    14.8     7.3   -58.6
   6.872 | 3  |         Comm Error         |            -           
   6.872 | 4  |         Comm Error         |            -           
   6.872 | 5  |    0.936   -0.178    0.277 |   -32.2   -70.2    71.8
   6.911 | 0  |    0.753   -0.095   -0.674 |  -171.4   -47.5  -158.9
   6.911 | 1  |         Comm Error         |            -           
   6.911 | 2  |   -0.116    0.248    0.913 |    14.7     7.1   -58.6
   6.911 | 3  |         Comm Error         |            -           
   6.911 | 4  |         Comm Error         |            -           
   6.911 | 5  |    0.947   -0.171    0.284 |   -31.8   -70.1    71.3
   6.948 | 0  |    0.757   -0.095   -0.682 |  -171.6   -47.5  -158.7
   6.948 | 1  |         Comm Error         |            -           
   6.948 | 2  |   -0.117    0.250    0.916 |    14.5     7.0   -58.7
   6.948 | 3  |         Comm Error         |            -           
   6.948 | 4  |         Comm Error         |            -           
   6.948 | 5  |    0.946   -0.171    0.280 |   -31.6   -70.1    71.0
   6.987 | 0  |    0.755   -0.097   -0.684 |  -171.7   -47.5  -158.7
   6.987 | 1  |         Comm Error         |            -           
   6.987 | 2  |   -0.140    0.244    0.949 |    14.2     7.1   -58.7
   6.987 | 3  |         Comm Error         |            -           
   6.987 | 4  |         Comm Error         |            -           
   6.987 | 5  |    0.943   -0.173    0.283 |   -31.3   -70.1    70.6
   7.026 | 0  |    0.762   -0.100   -0.688 |  -171.7   -47.4  -158.8
   7.026 | 1  |         Comm Error         |            -           
   7.026 | 2  |   -0.134    0.235    0.972 |    13.8     7.0   -58.7
   7.026 | 3  |         Comm Error         |            -           
   7.026 | 4  |         Comm Error         |            -           
   7.026 | 5  |    0.949   -0.170    0.281 |   -31.1   -70.2    70.3
   7.065 | 0  |    0.763   -0.104   -0.687 |  -171.7   -47.4  -158.9
   7.065 | 1  |         Comm Error         |            -           
   7.065 | 2  |   -0.137    0.216    0.957 |    13.2     7.0   -58.7
   7.065 | 3  |         Comm Error         |            -           
   7.065 | 4  |         Comm Error         |            -           
   7.065 | 5  |    0.937   -0.172    0.282 |   -30.9   -70.2    70.0
   7.102 | 0  |    0.750   -0.104   -0.682 |  -171.8   -47.4  -158.9
   7.102 | 1  |         Comm Error         |            -           
   7.102 | 2  |   -0.092    0.229    0.977 |    12.8     6.6   -58.7
   7.102 | 3  |         Comm Error         |            -           
   7.102 | 4  |         Comm Error         |            -           
   7.102 | 5  |    0.953   -0.169    0.279 |   -30.7   -70.3    69.6
   7.144 | 0  |    0.747   -0.104   -0.682 |  -171.8   -47.3  -159.0
   7.144 | 1  |         Comm Error         |            -           
   7.144 | 2  |   -0.110    0.212    0.989 |    12.3     6.2   -58.7
   7.144 | 3  |         Comm Error         |            -           
   7.144 | 4  |         Comm Error         |            -           
   7.144 | 5  |    0.957   -0.171    0.279 |   -30.6   -70.4    69.4
   7.182 | 0  |    0.756   -0.099   -0.687 |  -171.8   -47.3  -159.0
   7.182 | 1  |         Comm Error         |            -           
   7.182 | 2  |   -0.121    0.205    0.998 |    11.9     6.3   -58.7
   7.182 | 3  |         Comm Error         |            -           
   7.182 | 4  |         Comm Error         |            -           
   7.182 | 5  |    0.950   -0.170    0.284 |   -30.5   -70.4    69.1
   7.220 | 0  |    0.754   -0.096   -0.688 |  -172.0   -47.2  -159.0
   7.220 | 1  |         Comm Error         |            -           
   7.220 | 2  |   -0.104    0.198    0.990 |    11.5     6.1   -58.7
   7.220 | 3  |         Comm Error         |            -           
   7.220 | 4  |         Comm Error         |            -           
   7.220 | 5  |    0.948   -0.169    0.277 |   -30.4   -70.4    68.9
   7.258 | 0  |    0.752   -0.090   -0.687 |  -172.2   -47.2  -158.9
   7.258 | 1  |         Comm Error         |            -           
   7.258 | 2  |   -0.109    0.192    0.973 |    11.2     5.9   -58.7
   7.258 | 3  |         Comm Error         |            -           
   7.258 | 4  |         Comm Error         |            -           
   7.258 | 5  |    0.948   -0.165    0.274 |   -30.3   -70.4    68.8
   7.296 | 0  |    0.752   -0.084   -0.684 |  -172.4   -47.2  -158.7
   7.296 | 1  |         Comm Error         |            -           
   7.296 | 2  |   -0.104    0.178    0.961 |    10.9     5.8   -58.8
   7.296 | 3  |         Comm Error         |            -           
   7.296 | 4  |         Comm Error         |            -           
   7.296 | 5  |    0.948   -0.162    0.282 |   -30.1   -70.5    68.5
   7.337 | 0  |    0.750   -0.084   -0.687 |  -172.6   -47.2  -158.6
   7.337 | 1  |         Comm Error         |            -           
   7.337 | 2  |   -0.081    0.184    0.960 |    10.5     5.4   -58.8
   7.337 | 3  |         Comm Error         |            -           
   7.337 | 4  |         Comm Error         |            -           
   7.337 | 5  |    0.942   -0.163    0.274 |   -29.9   -70.5    68.2
   7.375 | 0  |    0.756   -0.082   -0.687 |  -172.8   -47.2  -158.5
   7.375 | 1  |         Comm Error         |            -           
   7.375 | 2  |   -0.099    0.172    0.972 |    10.0     5.2   -58.7
   7.375 | 3  |         Comm Error         |            -           
   7.375 | 4  |         Comm Error         |            -           
   7.375 | 5  |    0.950   -0.161    0.274 |   -29.8   -70.6    68.0
   7.413 | 0  |    0.757   -0.080   -0.688 |  -172.9   -47.2  -158.4
   7.413 | 1  |         Comm Error         |            -           
   7.413 | 2  |   -0.085    0.166    0.987 |     9.5     4.9   -58.7
   7.413 | 3  |         Comm Error         |            -           
   7.413 | 4  |         Comm Error         |            -           
   7.413 | 5  |    0.946   -0.161    0.284 |   -29.5   -70.6    67.7
   7.451 | 0  |    0.752   -0.082   -0.688 |  -173.0   -47.2  -158.4
   7.451 | 1  |         Comm Error         |            -           
   7.451 | 2  |   -0.046    0.155    0.983 |     9.0     4.2   -58.7
   7.451 | 3  |         Comm Error         |            -           
   7.451 | 4  |         Comm Error         |            -           
   7.451 | 5  |    0.951   -0.158    0.263 |   -29.5   -70.8    67.6
   7.490 | 0  |    0.748   -0.089   -0.685 |  -173.0   -47.1  -158.5
   7.490 | 1  |         Comm Error         |            -           
   7.490 | 2  |   -0.047    0.151    1.001 |     8.6     3.7   -58.9
   7.490 | 3  |         Comm Error         |            -           
   7.490 | 4  |         Comm Error         |            -           
   7.490 | 5  |    0.949   -0.157    0.282 |   -29.2   -70.9    67.2
   7.529 | 0  |    0.749   -0.091   -0.684 |  -173.0   -47.0  -158.5
   7.529 | 1  |         Comm Error         |            -           
   7.529 | 2  |   -0.064    0.149    0.994 |     8.2     3.6   -59.1
   7.529 | 3  |         Comm Error         |            -           
   7.529 | 4  |         Comm Error         |            -           
   7.529 | 5  |    0.957   -0.152    0.268 |   -29.0   -71.0    67.1
   7.567 | 0  |    0.742   -0.086   -0.686 |  -172.9   -47.0  -158.6
   7.567 | 1  |         Comm Error         |            -           
   7.567 | 2  |   -0.090    0.134    0.982 |     7.8     3.7   -59.4
   7.567 | 3  |         Comm Error         |            -           
   7.567 | 4  |         Comm Error         |            -           
   7.567 | 5  |    0.958   -0.149    0.273 |   -28.7   -71.1    66.8
   7.606 | 0  |    0.739   -0.082   -0.691 |  -173.0   -46.8  -158.5
   7.606 | 1  |         Comm Error         |            -           
   7.606 | 2  |   -0.084    0.132    0.984 |     7.5     3.8   -59.5
   7.606 | 3  |         Comm Error         |            -           
   7.606 | 4  |         Comm Error         |            -           
   7.606 | 5  |    0.953   -0.148    0.274 |   -28.4   -71.1    66.4
   7.645 | 0  |    0.747   -0.082   -0.698 |  -173.1   -46.7  -158.5
   7.645 | 1  |         Comm Error         |            -           
   7.645 | 2  |   -0.099    0.126    0.982 |     7.0     3.9   -59.6
   7.645 | 3  |         Comm Error         |            -           
   7.645 | 4  |         Comm Error         |            -           
   7.645 | 5  |    0.959   -0.146    0.274 |   -28.1   -71.2    66.0

----------------------------------------------------------------------------------------
Rel_Time(s)  | ID |  Accel_X  Accel_Y  Accel_Z |    Roll   Pitch     Yaw
----------------------------------------------------------------------------------------
   7.683 | 0  |    0.747   -0.082   -0.700 |  -173.2   -46.6  -158.5
   7.683 | 1  |         Comm Error         |            -           
   7.683 | 2  |   -0.083    0.115    0.996 |     6.5     4.0   -59.6
   7.683 | 3  |         Comm Error         |            -           
   7.683 | 4  |         Comm Error         |            -           
   7.683 | 5  |    0.956   -0.154    0.276 |   -28.1   -71.2    65.9
   7.722 | 0  |    0.747   -0.083   -0.700 |  -173.2   -46.6  -158.5
   7.722 | 1  |         Comm Error         |            -           
   7.722 | 2  |   -0.087    0.102    0.986 |     5.9     4.1   -59.5
   7.722 | 3  |         Comm Error         |            -           
   7.722 | 4  |         Comm Error         |            -           
   7.722 | 5  |    0.954   -0.151    0.267 |   -28.1   -71.3    65.9
   7.762 | 0  |    0.746   -0.088   -0.701 |  -173.3   -46.5  -158.5
   7.762 | 1  |         Comm Error         |            -           
   7.762 | 2  |   -0.070    0.103    1.001 |     5.5     4.1   -59.5
   7.762 | 3  |         Comm Error         |            -           
   7.762 | 4  |         Comm Error         |            -           
   7.762 | 5  |    0.954   -0.147    0.264 |   -28.1   -71.4    65.8
   7.800 | 0  |    0.751   -0.089   -0.701 |  -173.3   -46.4  -158.5
   7.800 | 1  |         Comm Error         |            -           
   7.800 | 2  |   -0.074    0.072    1.002 |     4.8     4.0   -59.5
   7.800 | 3  |         Comm Error         |            -           
   7.800 | 4  |         Comm Error         |            -           
   7.800 | 5  |    0.953   -0.146    0.270 |   -28.0   -71.5    65.6
   7.838 | 0  |    0.753   -0.082   -0.699 |  -173.3   -46.4  -158.5
   7.838 | 1  |         Comm Error         |            -           
   7.838 | 2  |   -0.061    0.080    0.996 |     4.4     3.6   -59.6
   7.838 | 3  |         Comm Error         |            -           
   7.838 | 4  |         Comm Error         |            -           
   7.838 | 5  |    0.962   -0.155    0.271 |   -28.0   -71.5    65.5
   7.876 | 0  |    0.732   -0.083   -0.700 |  -173.4   -46.3  -158.4
   7.876 | 1  |         Comm Error         |            -           
   7.876 | 2  |   -0.028    0.069    1.004 |     4.0     2.9   -59.7
   7.876 | 3  |         Comm Error         |            -           
   7.876 | 4  |         Comm Error         |            -           
   7.876 | 5  |    0.958   -0.151    0.260 |   -28.1   -71.6    65.7
   7.914 | 0  |    0.724   -0.083   -0.702 |  -173.5   -46.1  -158.3
   7.914 | 1  |         Comm Error         |            -           
   7.914 | 2  |   -0.026    0.064    1.002 |     3.6     2.4   -59.9
   7.914 | 3  |         Comm Error         |            -           
   7.914 | 4  |         Comm Error         |            -           
   7.914 | 5  |    0.956   -0.142    0.265 |   -28.0   -71.7    65.5
   7.952 | 0  |    0.730   -0.074   -0.707 |  -173.6   -45.9  -158.1
   7.952 | 1  |         Comm Error         |            -           
   7.952 | 2  |   -0.072    0.060    0.997 |     3.2     2.6   -60.1
   7.952 | 3  |         Comm Error         |            -           
   7.952 | 4  |         Comm Error         |            -           
   7.952 | 5  |    0.958   -0.144    0.265 |   -27.8   -71.7    65.4
   7.990 | 0  |    0.730   -0.074   -0.706 |  -173.7   -45.9  -158.0
   7.990 | 1  |         Comm Error         |            -           
   7.990 | 2  |   -0.058    0.053    0.987 |     2.8     2.8   -60.1
   7.990 | 3  |         Comm Error         |            -           
   7.990 | 4  |         Comm Error         |            -           
   7.990 | 5  |    0.959   -0.141    0.257 |   -27.8   -71.9    65.3
   8.027 | 0  |    0.729   -0.069   -0.706 |  -173.9   -45.8  -157.9
   8.027 | 1  |         Comm Error         |            -           
   8.027 | 2  |   -0.056    0.039    0.982 |     2.2     2.8   -60.1
   8.027 | 3  |         Comm Error         |            -           
   8.027 | 4  |         Comm Error         |            -           
   8.027 | 5  |    0.959   -0.135    0.269 |   -27.4   -71.9    65.0
