
IMU Data Stream (50Hz)

----------------------------------------------------------------------------------------
Rel_Time(s)  | ID |  Accel_X  Accel_Y  Accel_Z |    Roll   Pitch     Yaw
    4.625 | 4  |    0.995   -0.090    0.034 |      7.8    -85.3    100.7
    4.625 | 5  |    0.999   -0.232   -0.116 |   -122.7    -72.4    -39.1
    4.660 | 1  |    0.694    0.587   -0.034 |     96.5    -45.0    -68.6
    4.660 | 2  |    0.454   -0.659   -0.390 |   -117.3    -33.3   -157.4
    4.660 | 3  |    0.998   -0.113    0.230 |      0.4    -76.2   -163.0
    4.660 | 4  |    1.002    0.076    0.044 |    -13.1    -85.2    164.0
    4.660 | 5  |    1.011   -0.206   -0.260 |   -126.1    -71.7    -32.6
    4.694 | 1  |    0.704    0.568    0.016 |     92.4    -47.7    -67.0
    4.694 | 2  |    0.469   -0.725   -0.446 |   -119.7    -30.9   -156.7
    4.694 | 3  |    0.972   -0.136    0.233 |     -6.0    -76.5   -156.6
    4.694 | 4  |    1.006   -0.048    0.078 |    -20.3    -84.9    172.7
    4.694 | 5  |    1.060    0.018   -0.341 |   -137.8    -71.4    -15.0
    4.728 | 1  |    0.722    0.555    0.062 |     86.9    -51.1    -64.5
    4.728 | 2  |    0.394   -0.737   -0.503 |   -122.0    -28.3   -156.1
    4.728 | 3  |    0.993   -0.160    0.241 |    -11.3    -76.4   -151.2
    4.728 | 4  |    1.034    0.057   -0.020 |    -25.8    -84.9    179.4
    4.728 | 5  |    1.006    0.197   -0.342 |   -149.2    -71.5     -0.4
    4.762 | 1  |    0.837    0.411    0.134 |     82.1    -54.6    -62.0
    4.762 | 2  |    0.360   -0.758   -0.553 |   -125.2    -24.6   -155.4
    4.762 | 3  |    1.028   -0.130    0.253 |    -15.8    -76.1   -146.6
    4.762 | 4  |    1.010   -0.012    0.044 |    -25.2    -84.9    178.0
    4.762 | 5  |    0.953   -0.041   -0.360 |   -163.0    -70.3     13.0
    4.797 | 1  |    0.796    0.368    0.164 |     78.0    -56.9    -59.2
    4.797 | 2  |    0.318   -0.759   -0.595 |   -127.5    -22.1   -155.2
    4.797 | 3  |    1.001   -0.098    0.269 |    -17.2    -75.8   -145.1
    4.797 | 4  |    0.991    0.018    0.064 |    -27.3    -84.6    179.3
    4.797 | 5  |    0.862   -0.307   -0.339 |   -163.1    -68.7     13.0
    4.831 | 1  |    0.822    0.325    0.193 |     69.4    -60.9    -53.0
    4.831 | 2  |    0.252   -0.734   -0.619 |   -130.6    -18.7   -154.9
    4.831 | 3  |    0.966   -0.127    0.252 |    -19.0    -75.3   -142.5
    4.831 | 4  |    1.009   -0.041    0.025 |    -31.7    -84.6   -176.2
    4.831 | 5  |    0.885   -0.126   -0.347 |   -166.0    -67.5     17.2
    4.866 | 1  |    0.849    0.281    0.213 |     62.5    -63.5    -47.8
    4.866 | 2  |    0.260   -0.687   -0.612 |   -132.8    -17.0   -154.8
    4.866 | 3  |    0.961   -0.176    0.248 |    -22.9    -74.8   -139.5
    4.866 | 4  |    1.017    0.021   -0.013 |    -40.4    -84.7   -166.0
    4.866 | 5  |    0.860   -0.431   -0.322 |   -163.7    -66.5     16.3
    4.901 | 1  |    0.842    0.233    0.248 |     52.0    -66.2    -39.2
    4.901 | 2  |    0.211   -0.659   -0.603 |   -134.7    -15.3   -155.3
    4.901 | 3  |    0.979   -0.163    0.249 |    -26.0    -74.2   -136.2
    4.901 | 4  |    1.002    0.009    0.033 |    -40.6    -84.8   -165.9
    4.901 | 5  |    0.886   -0.311   -0.278 |   -159.5    -65.9     14.9
    4.935 | 1  |    0.826    0.228    0.252 |     44.3    -67.7    -32.8
    4.935 | 2  |    0.291   -0.556   -0.515 |   -136.9    -15.8   -156.1
    4.935 | 3  |    1.001   -0.091    0.256 |    -26.4    -74.0   -135.5
    4.935 | 4  |    0.995   -0.040    0.099 |    -39.5    -84.5   -167.8
    4.935 | 5  |    0.966   -0.300   -0.283 |   -159.8    -66.7     15.2
    4.970 | 1  |    0.878    0.181    0.299 |     33.4    -69.3    -23.4
    4.970 | 2  |    0.185   -0.618   -0.654 |   -139.0    -16.2   -157.2
    4.970 | 3  |    0.995   -0.042    0.260 |    -25.4    -73.8   -136.8
    4.970 | 4  |    1.001   -0.080    0.085 |    -42.2    -84.3   -164.9
    4.970 | 5  |    0.916   -0.523   -0.265 |   -155.4    -67.6      7.0
    5.004 | 1  |    0.936    0.152    0.287 |     24.5    -70.2    -15.5
    5.004 | 2  |    0.293   -0.625   -0.692 |   -141.9    -16.6   -158.4
    5.004 | 3  |    0.988   -0.043    0.215 |    -23.3    -73.9   -138.0
    5.004 | 4  |    1.003   -0.024   -0.013 |    -51.1    -84.3   -154.1
    5.004 | 5  |    0.957   -0.387   -0.465 |   -146.2    -69.0     -1.0
    5.038 | 1  |    1.003    0.134    0.303 |     16.2    -70.7     -8.0
    5.038 | 2  |    0.289   -0.632   -0.834 |   -144.2    -17.5   -159.4
    5.038 | 3  |    0.948   -0.069    0.172 |    -22.9    -74.3   -138.0
    5.038 | 4  |    1.018   -0.156    0.040 |    -60.1    -84.2   -144.3
    5.038 | 5  |    1.157   -0.513   -0.504 |   -143.1    -68.9     -6.0
    5.072 | 1  |    1.096    0.056    0.370 |      8.2    -70.9     -0.7
    5.072 | 2  |    0.354   -0.643   -0.910 |   -146.1    -18.5   -160.6
    5.072 | 3  |    1.044   -0.056    0.208 |    -22.6    -74.8   -137.9
    5.072 | 4  |    1.038   -0.054    0.017 |    -65.5    -84.1   -136.0
    5.072 | 5  |    1.170   -0.342    0.074 |   -135.3    -69.9    -14.6
    5.106 | 1  |    1.187    0.110    0.390 |      2.6    -71.0      4.3
    5.106 | 2  |    0.424   -0.578   -1.010 |   -148.2    -19.6   -161.3
    5.106 | 3  |    1.076    0.036    0.202 |    -20.3    -75.3   -140.0
    5.106 | 4  |    1.008   -0.015   -0.088 |    -79.1    -84.3   -122.6
    5.106 | 5  |    1.018   -0.122   -0.192 |   -135.3    -71.5    -15.2
    5.141 | 1  |    1.248    0.193    0.393 |      0.5    -71.3      6.0
    5.141 | 2  |    0.412   -0.522   -0.995 |   -149.4    -20.4   -161.7
    5.141 | 3  |    0.949   -0.027    0.182 |    -18.9    -75.8   -141.3
    5.141 | 4  |    1.003   -0.042   -0.059 |    -91.6    -84.5   -108.7
    5.141 | 5  |    0.911   -0.090   -0.325 |   -139.6    -71.8    -10.5
    5.175 | 1  |    1.235    0.135    0.395 |      0.8    -71.5      5.5
    5.175 | 2  |    0.434   -0.454   -0.903 |   -150.8    -21.0   -161.8
    5.175 | 3  |    0.980   -0.142    0.215 |    -21.6    -75.8   -138.6
    5.175 | 4  |    1.022   -0.046   -0.037 |    -94.8    -84.4   -105.0
    5.175 | 5  |    1.005    0.032   -0.241 |   -145.4    -73.0     -4.8
    5.210 | 1  |    1.204    0.052    0.375 |      1.4    -71.7      4.9
    5.210 | 2  |    0.428   -0.420   -0.846 |   -151.3    -21.4   -161.7
    5.210 | 3  |    1.038   -0.090    0.286 |    -23.0    -75.4   -137.6
    5.210 | 4  |    1.018   -0.021    0.011 |    -93.3    -84.6   -105.1
    5.210 | 5  |    1.035   -0.030   -0.253 |   -148.7    -73.9     -2.2
    5.244 | 1  |    1.120    0.053    0.345 |      2.7    -71.9      3.7
    5.244 | 2  |    0.414   -0.400   -0.791 |   -151.4    -22.0   -161.8
    5.244 | 3  |    1.029   -0.016    0.254 |    -20.9    -75.3   -139.4
    5.244 | 4  |    0.998   -0.007    0.019 |    -82.6    -84.8   -113.8
    5.244 | 5  |    1.023   -0.163   -0.239 |   -148.6    -74.2     -2.9
    5.278 | 1  |    1.052    0.093    0.312 |      6.4    -72.3      0.2
    5.278 | 2  |    0.400   -0.394   -0.774 |   -151.3    -22.1   -161.7
    5.278 | 3  |    1.004    0.004    0.198 |    -19.0    -75.6   -141.6
    5.278 | 4  |    1.010    0.003   -0.019 |    -81.6    -85.0   -112.6
    5.278 | 5  |    0.997   -0.156   -0.197 |   -147.1    -74.5     -5.0
    5.313 | 1  |    1.030    0.154    0.289 |     10.3    -72.6     -3.5
    5.313 | 2  |    0.410   -0.405   -0.742 |   -151.1    -22.5   -161.6
    5.313 | 3  |    0.962   -0.027    0.171 |    -16.8    -76.2   -144.1
    5.313 | 4  |    1.009   -0.035   -0.047 |    -93.6    -85.0    -99.8
    5.313 | 5  |    0.984   -0.107   -0.128 |   -145.6    -75.3     -6.0
    5.347 | 1  |    0.978    0.144    0.281 |     12.8    -72.7     -6.8
    5.347 | 2  |    0.384   -0.415   -0.728 |   -150.7    -23.0   -161.4
    5.347 | 3  |    0.955   -0.086    0.171 |    -17.3    -76.6   -143.7
    5.347 | 4  |    0.997   -0.080   -0.005 |    -93.7    -84.9   -101.1
    5.347 | 5  |    0.998   -0.108   -0.130 |   -145.5    -76.0     -6.1
    5.382 | 1  |    0.929    0.068    0.284 |     15.0    -72.8     -8.0
    5.382 | 2  |    0.381   -0.433   -0.742 |   -150.4    -23.2   -161.0
    5.382 | 3  |    0.986   -0.082    0.241 |    -18.6    -76.7   -142.4
    5.382 | 4  |    0.988   -0.020   -0.014 |    -86.4    -84.9   -107.8
    5.382 | 5  |    1.015   -0.158   -0.089 |   -143.9    -76.5     -7.5
    5.416 | 1  |    0.900    0.036    0.271 |     15.2    -72.9     -8.0
    5.416 | 2  |    0.415   -0.497   -0.761 |   -149.7    -23.6   -160.4
    5.416 | 3  |    1.018   -0.044    0.243 |    -17.6    -76.7   -143.4
    5.416 | 4  |    1.022    0.042   -0.053 |    -88.8    -85.1   -100.4
    5.416 | 5  |    1.009   -0.244   -0.196 |   -142.0    -76.0     -8.5
    5.451 | 1  |    0.896    0.062    0.240 |     15.5    -73.7     -7.8
    5.451 | 2  |    0.450   -0.516   -0.814 |   -149.3    -23.8   -160.0
    5.451 | 3  |    0.991   -0.079    0.190 |    -17.6    -76.9   -143.4
    5.451 | 4  |    1.021   -0.014    0.028 |    -74.8    -85.1   -123.3
    5.451 | 5  |    1.022   -0.270   -0.259 |   -141.7    -74.1     -7.4
    5.485 | 1  |    1.016    0.091    0.239 |     17.3    -74.5     -9.2
    5.485 | 2  |    0.442   -0.484   -0.890 |   -149.2    -23.7   -159.0
    5.485 | 3  |    1.016   -0.140    0.174 |    -19.4    -77.2   -141.4
    5.485 | 4  |    1.020    0.009    0.107 |    -28.4    -85.1   -169.8
    5.485 | 5  |    1.034   -0.277   -0.308 |   -143.3    -72.7     -6.1
    5.520 | 1  |    1.063    0.031    0.260 |     16.6    -75.3     -8.3
    5.520 | 2  |    0.426   -0.472   -0.924 |   -149.1    -23.4   -158.3
    5.520 | 3  |    1.064   -0.150    0.200 |    -22.1    -77.3   -138.5
    5.520 | 4  |    0.999   -0.048    0.097 |    -24.0    -84.9   -177.9
    5.520 | 5  |    0.969   -0.494   -0.309 |   -137.7    -70.0    -12.4
    5.554 | 1  |    1.131    0.045    0.268 |     16.3    -75.5     -7.7
    5.554 | 2  |    0.376   -0.488   -0.921 |   -148.8    -22.8   -157.5
    5.554 | 3  |    1.031   -0.042    0.214 |    -21.0    -77.4   -139.6
    5.554 | 4  |    1.010   -0.021    0.018 |    -21.6    -84.8    178.3
    5.554 | 5  |    0.960   -0.398   -0.284 |   -132.8    -68.0    -16.4
    5.588 | 1  |    1.167    0.088    0.272 |     19.0    -75.7     -9.9
    5.588 | 2  |    0.324   -0.532   -0.863 |   -147.8    -21.4   -156.4
    5.588 | 3  |    0.998   -0.040    0.211 |    -18.6    -77.5   -142.1
    5.588 | 4  |    1.010   -0.014   -0.017 |    -20.0    -85.0    176.1
    5.588 | 5  |    0.975   -0.247   -0.290 |   -130.9    -67.0    -17.5
    5.622 | 1  |    1.197    0.095    0.252 |     23.2    -75.8    -13.5
    5.622 | 2  |    0.348   -0.562   -0.811 |   -146.5    -20.7   -155.6
    5.622 | 3  |    0.995   -0.112    0.196 |    -18.2    -77.5   -142.6
    5.622 | 4  |    1.005   -0.056    0.015 |    -26.1    -85.0   -177.0
    5.622 | 5  |    0.957   -0.226   -0.307 |   -130.3    -66.2    -18.3
    5.656 | 1  |    1.176    0.117    0.239 |     29.4    -75.8    -21.1
    5.656 | 2  |    0.311   -0.578   -0.763 |   -144.1    -20.3   -154.7
    5.656 | 3  |    0.998   -0.137    0.205 |    -19.7    -77.4   -141.1
    5.656 | 4  |    1.001   -0.025    0.043 |    -22.4    -85.0    177.9
    5.656 | 5  |    0.937   -0.159   -0.323 |   -131.2    -65.7    -18.6
    5.691 | 1  |    1.109    0.140    0.228 |     39.6    -75.4    -28.2
    5.691 | 2  |    0.201   -0.548   -0.702 |   -142.2    -19.4   -153.7
    5.691 | 3  |    1.006   -0.113    0.211 |    -20.7    -77.2   -140.3
    5.691 | 4  |    1.005   -0.013    0.045 |    -13.2    -85.0    166.1
    5.691 | 5  |    0.928   -0.161   -0.320 |   -133.0    -65.3    -19.1
    5.725 | 1  |    1.044    0.132    0.247 |     47.2    -74.7    -34.7
    5.725 | 2  |    0.320   -0.509   -0.660 |   -140.6    -18.9   -152.3
    5.725 | 3  |    1.006   -0.069    0.199 |    -19.9    -77.2   -141.2
    5.725 | 4  |    1.002    0.010    0.031 |     -1.1    -85.0    150.9
    5.725 | 5  |    0.905   -0.157   -0.322 |   -133.9    -65.0    -19.7
    5.759 | 1  |    0.957    0.117    0.236 |     55.3    -74.1    -41.0
    5.759 | 2  |    0.343   -0.524   -0.689 |   -139.0    -20.0   -150.5
    5.759 | 3  |    0.994   -0.067    0.188 |    -18.4    -77.3   -143.1
    5.759 | 4  |    0.997    0.001    0.035 |      8.7    -85.0    134.7
    5.759 | 5  |    0.930   -0.100   -0.330 |   -136.1    -65.4    -19.4
    5.794 | 1  |    0.975    0.135    0.201 |     61.8    -73.7    -46.1
    5.794 | 2  |    0.296   -0.552   -0.706 |   -138.2    -20.7   -149.3
    5.794 | 3  |    0.985   -0.123    0.197 |    -18.5    -77.2   -143.1
    5.794 | 4  |    1.005   -0.020    0.080 |     14.7    -84.9    132.2
    5.794 | 5  |    0.965    0.007   -0.278 |   -138.5    -66.8    -18.8
    5.828 | 1  |    1.028    0.145    0.113 |     70.3    -72.9    -52.7
    5.828 | 2  |    0.358   -0.595   -0.718 |   -136.9    -22.0   -147.5
    5.828 | 3  |    1.005   -0.206    0.202 |    -21.0    -76.6   -139.6
    5.828 | 4  |    0.991   -0.017    0.079 |     19.0    -84.8    128.1
    5.828 | 5  |    0.928   -0.112   -0.312 |   -140.3    -68.8    -20.1
    5.863 | 1  |    0.974    0.183    0.043 |     75.8    -71.7    -56.7
    5.863 | 2  |    0.400   -0.652   -0.733 |   -135.8    -23.5   -146.5
    5.863 | 3  |    1.017   -0.186    0.208 |    -24.6    -76.1   -137.3
    5.863 | 4  |    1.022    0.020    0.036 |     34.7    -84.8    111.0
    5.863 | 5  |    1.026    0.152   -0.346 |   -144.4    -71.7    -17.8
    5.897 | 1  |    0.970    0.227    0.001 |     81.4    -70.2    -62.0
    5.897 | 2  |    0.396   -0.654   -0.709 |   -134.4    -25.0   -145.5
    5.897 | 3  |    1.038   -0.146    0.188 |    -25.8    -75.9   -136.3
    5.897 | 4  |    1.042    0.015   -0.000 |     52.4    -84.8     92.1
    5.897 | 5  |    0.931   -0.315   -0.442 |   -147.3    -71.7    -17.2
    5.931 | 1  |    0.873    0.332   -0.041 |     88.2    -67.1    -65.6
    5.931 | 2  |    0.533   -0.613   -0.609 |   -132.6    -27.6   -143.9
    5.931 | 3  |    1.018   -0.132    0.135 |    -27.3    -76.0   -134.9
    5.931 | 4  |    1.026    0.029   -0.031 |     79.8    -84.6     66.1
    5.931 | 5  |    0.986   -0.064   -0.202 |   -144.3    -72.2    -19.4
    5.964 | 1  |    0.777    0.392   -0.032 |     92.9    -64.0    -68.7
    5.964 | 2  |    0.498   -0.608   -0.511 |   -130.6    -30.5   -143.3
    5.964 | 3  |    1.001   -0.079    0.112 |    -27.9    -76.3   -134.4
    5.964 | 4  |    1.043    0.050    0.019 |     88.8    -84.2     58.8
    5.964 | 5  |    1.160   -0.300   -0.163 |   -144.9    -74.3    -18.7
    5.998 | 1  |    0.694    0.423   -0.038 |     98.8    -59.2    -72.7
    5.998 | 2  |    0.430   -0.591   -0.472 |   -128.6    -33.2   -141.8
    5.998 | 3  |    1.043    0.022    0.153 |    -25.1    -77.2   -137.6
    5.998 | 4  |    1.028    0.105    0.023 |     91.6    -83.5     57.1
    5.998 | 5  |    0.992   -0.259   -0.254 |   -142.4    -74.8    -21.4
    6.032 | 1  |    0.719    0.515   -0.113 |    103.5    -55.4    -75.7
    6.032 | 2  |    0.656   -0.556   -0.396 |   -126.7    -36.3   -140.0
    6.032 | 3  |    0.963    0.107    0.215 |    -19.4    -77.7   -143.9
    6.032 | 4  |    1.058    0.097    0.011 |     95.2    -82.6     53.8
    6.032 | 5  |    1.033   -0.102   -0.256 |   -146.0    -76.0    -18.4
    6.066 | 1  |    0.653    0.551   -0.188 |    107.9    -50.1    -78.6
    6.066 | 2  |    0.671   -0.572   -0.346 |   -125.6    -38.7   -139.1
    6.066 | 3  |    0.950    0.111    0.242 |    -12.5    -77.8   -151.8
    6.066 | 4  |    1.057    0.019   -0.036 |    100.7    -82.5     47.8
    6.066 | 5  |    0.983   -0.308   -0.188 |   -143.6    -76.7    -21.4
    6.101 | 1  |    0.611    0.565   -0.308 |    112.5    -47.2    -79.9
    6.101 | 2  |    0.694   -0.574   -0.300 |   -122.9    -43.7   -137.7
    6.101 | 3  |    1.014    0.041    0.242 |     -6.4    -77.6   -158.8
    6.101 | 4  |    1.012    0.061   -0.104 |    115.6    -82.3     31.6
    6.101 | 5  |    1.024   -0.128   -0.055 |   -135.9    -78.0    -28.1
    6.135 | 1  |    0.535    0.564   -0.391 |    115.7    -44.4    -80.9
    6.135 | 2  |    0.814   -0.501   -0.204 |   -120.2    -48.2   -137.3
    6.135 | 3  |    0.992    0.009    0.241 |     -5.3    -77.4   -160.2
    6.135 | 4  |    0.954    0.056   -0.195 |    128.6    -81.6     16.2
    6.135 | 5  |    0.988    0.007   -0.001 |   -134.6    -80.1    -27.7
    6.170 | 1  |    0.443    0.610   -0.504 |    121.8    -38.2    -82.0
    6.170 | 2  |    0.823   -0.420   -0.178 |   -116.3    -54.8   -137.5
    6.170 | 3  |    0.965    0.018    0.253 |     -3.7    -77.2   -162.1
    6.170 | 4  |    0.985   -0.022   -0.197 |    148.3    -80.8     -7.1
    6.170 | 5  |    0.994   -0.087    0.019 |   -128.3    -82.1    -32.4
    6.204 | 1  |    0.374    0.629   -0.577 |    126.0    -33.2    -82.0
    6.204 | 2  |    0.910   -0.297   -0.088 |   -112.5    -60.3   -138.4
    6.204 | 3  |    1.022    0.051    0.293 |     -1.9    -76.8   -164.0
    6.204 | 4  |    0.980   -0.183   -0.173 |    163.7    -80.3    -23.9
    6.204 | 5  |    1.026   -0.080   -0.032 |   -124.2    -82.8    -35.7
    6.239 | 1  |    0.325    0.617   -0.608 |    131.0    -27.1    -81.0
    6.239 | 2  |    0.911   -0.241   -0.057 |   -107.4    -65.9   -140.8
    6.239 | 3  |    1.047    0.085    0.325 |      1.7    -76.0   -167.3
    6.239 | 4  |    0.963   -0.143   -0.161 |   -175.2    -79.4    -42.9
    6.239 | 5  |    1.025   -0.064   -0.101 |   -129.0    -83.1    -30.5
    6.273 | 1  |    0.248    0.617   -0.638 |    134.4    -22.8    -79.8
    6.273 | 2  |    0.926   -0.204    0.056 |    -94.5    -72.3   -150.2
    6.273 | 3  |    1.011    0.086    0.311 |      3.9    -75.2   -169.2
    6.273 | 4  |    0.968    0.124   -0.179 |   -174.0    -78.7    -41.7
    6.273 | 5  |    1.033   -0.100   -0.096 |   -130.2    -83.0    -28.9
    6.307 | 1  |    0.209    0.611   -0.661 |    138.6    -17.9    -77.6
    6.307 | 2  |    0.888   -0.149    0.082 |    -78.1    -76.1   -163.9
    6.307 | 3  |    0.979    0.084    0.272 |      5.8    -74.6   -171.3
    6.307 | 4  |    0.962    0.116   -0.172 |   -175.4    -78.2    -38.7
    6.307 | 5  |    1.015   -0.068   -0.042 |   -129.9    -83.2    -28.7
    6.341 | 1  |    0.130    0.603   -0.725 |    141.5    -14.9    -75.6
    6.341 | 2  |    0.870   -0.094    0.112 |    -56.8    -79.3    168.9
    6.341 | 3  |    0.954    0.063    0.229 |      7.6    -74.5   -172.4
    6.341 | 4  |    0.968    0.096   -0.160 |   -175.1    -78.1    -37.2
    6.341 | 5  |    1.021   -0.042   -0.055 |   -130.5    -83.6    -27.5
    6.376 | 1  |    0.173    0.540   -0.761 |    144.4    -12.6    -72.7
    6.376 | 2  |    0.904   -0.003    0.180 |    -20.1    -80.2    141.5
    6.376 | 3  |    0.949    0.063    0.234 |      8.6    -74.4   -173.2
    6.376 | 4  |    0.988    0.170   -0.167 |   -177.5    -78.2    -34.4
    6.376 | 5  |    1.023   -0.071   -0.062 |   -131.4    -83.7    -26.8
    6.410 | 1  |    0.098    0.514   -0.832 |    148.1    -11.0    -70.6
    6.410 | 2  |    0.932    0.039    0.168 |      6.6    -79.8    115.7
    6.410 | 3  |    0.974    0.058    0.272 |      9.5    -74.1   -173.9
    6.410 | 4  |    0.990    0.136   -0.119 |    179.1    -78.9    -32.3
    6.410 | 5  |    1.015   -0.114   -0.028 |   -128.9    -83.7    -29.6
    6.445 | 1  |    0.063    0.463   -0.866 |    150.5     -9.5    -68.5
    6.445 | 2  |    0.923    0.097    0.166 |     30.8    -77.6     93.4
    6.445 | 3  |    0.970    0.055    0.253 |      9.8    -73.9   -174.2
    6.445 | 4  |    0.977    0.078   -0.073 |   -179.7    -79.8    -35.1
    6.445 | 5  |    1.027   -0.072   -0.042 |   -126.8    -83.6    -31.7
    6.479 | 1  |    0.188    0.370   -0.859 |    154.0     -9.4    -66.1
    6.479 | 2  |    0.908    0.126    0.170 |     42.0    -75.5     83.9
    6.479 | 3  |    0.950    0.074    0.238 |     10.8    -73.8   -175.5
    6.479 | 4  |    0.973    0.139   -0.057 |    178.0    -81.2    -35.4
    6.479 | 5  |    1.029   -0.080   -0.068 |   -130.1    -83.5    -29.4
    6.513 | 1  |    0.094    0.321   -0.910 |    157.0     -9.5    -64.5
    6.513 | 2  |    0.964    0.157    0.186 |     51.0    -72.9     76.8
    6.513 | 3  |    0.937    0.067    0.270 |     11.7    -73.5   -176.7
    6.513 | 4  |    0.960    0.175   -0.017 |    170.5    -82.3    -29.8
    6.513 | 5  |    1.015   -0.081   -0.044 |   -131.1    -83.4    -29.1
    6.547 | 1  |    0.075    0.319   -0.948 |    160.6     -8.7    -63.1
    6.547 | 2  |    1.011    0.210    0.218 |     54.3    -71.1     74.8
    6.547 | 3  |    0.948    0.038    0.274 |     11.5    -73.1   -176.7
    6.547 | 4  |    1.034    0.103    0.009 |    159.0    -83.7    -19.7
    6.547 | 5  |    1.009   -0.059   -0.014 |   -131.1    -83.4    -28.2
    6.581 | 1  |    0.235    0.244   -0.915 |    163.2     -9.1    -62.4
    6.581 | 2  |    0.995    0.256    0.247 |     55.5    -69.3     74.7
    6.581 | 3  |    1.004    0.033    0.285 |     11.2    -73.0   -176.6
    6.581 | 4  |    1.142    0.415   -0.539 |    141.2    -82.9     -1.1
    6.581 | 5  |    1.071    0.131   -0.055 |   -146.8    -83.9    -15.3
    6.615 | 1  |    0.192    0.250   -0.954 |    165.8    -10.1    -61.8
    6.615 | 2  |    1.057    0.298    0.307 |     54.3    -67.5     76.8
    6.615 | 3  |    1.140    0.035    0.292 |     11.3    -73.0   -176.8
    6.615 | 4  |    1.119    0.199    0.145 |    125.8    -81.6     14.4
    6.615 | 5  |    1.018   -0.130   -0.181 |   -153.6    -83.3    -10.7
    6.649 | 1  |    0.114    0.352   -1.121 |    168.5     -9.9    -61.4
    6.649 | 2  |    1.043    0.218    0.343 |     49.3    -66.6     81.9
    6.649 | 3  |    1.013    0.009    0.214 |     11.1    -73.3   -176.8
    6.649 | 4  |    0.985   -0.044   -0.051 |    129.9    -82.7     11.2
    6.649 | 5  |    1.030   -0.135   -0.188 |   -149.4    -81.7    -16.0
    6.683 | 1  |    0.260    0.366   -1.177 |    169.7    -10.4    -61.3
    6.683 | 2  |    1.087    0.150    0.363 |     44.1    -66.0     87.3
    6.683 | 3  |    0.925    0.008    0.231 |     10.8    -73.6   -176.8
    6.683 | 4  |    0.970    0.150   -0.326 |    138.3    -81.9      4.6
    6.683 | 5  |    1.034   -0.065   -0.146 |   -150.2    -81.2    -15.5
    6.718 | 1  |    0.182    0.373   -1.241 |    170.4    -10.9    -61.2
    6.718 | 2  |    1.097    0.274    0.364 |     43.7    -65.5     87.6
    6.718 | 3  |    0.942    0.002    0.252 |     10.0    -73.8   -176.3
    6.718 | 4  |    0.975   -0.150   -0.236 |    155.8    -81.8    -13.8
    6.718 | 5  |    1.034    0.009   -0.117 |   -153.8    -81.2    -12.5
    6.753 | 1  |    0.207    0.343   -1.209 |    170.0    -10.9    -61.2
    6.753 | 2  |    1.055    0.334    0.339 |     44.3    -64.9     87.2
    6.753 | 3  |    1.032    0.002    0.311 |      9.2    -73.7   -175.5
    6.753 | 4  |    1.040   -0.142   -0.040 |    170.9    -82.9    -28.6
    6.753 | 5  |    1.011   -0.161   -0.135 |   -151.2    -80.9    -15.7
    6.787 | 1  |    0.235    0.296   -1.143 |    168.9    -10.9    -61.2
    6.787 | 2  |    1.048    0.262    0.293 |     44.1    -65.2     87.1
    6.787 | 3  |    1.021    0.074    0.278 |     10.5    -73.6   -176.7
    6.787 | 4  |    1.009   -0.012   -0.007 |    175.8    -83.9    -33.0
    6.787 | 5  |    1.016   -0.167   -0.170 |   -146.4    -79.9    -21.2
    6.821 | 1  |    0.275    0.214   -1.014 |    168.1    -11.1    -61.3
    6.821 | 2  |    1.087    0.244    0.262 |     44.2    -66.2     86.8
    6.821 | 3  |    0.995    0.030    0.225 |     11.3    -73.9   -177.6
    6.821 | 4  |    1.014   -0.007    0.014 |    175.3    -84.5    -32.3
    6.821 | 5  |    1.020   -0.099   -0.185 |   -146.8    -79.6    -21.1
    6.856 | 1  |    0.290    0.172   -0.917 |    167.6    -11.6    -61.6
    6.856 | 2  |    1.059    0.224    0.236 |     43.7    -67.6     86.9
    6.856 | 3  |    0.999   -0.055    0.231 |      8.6    -74.5   -175.1
    6.856 | 4  |    0.989    0.011    0.006 |    177.0    -84.9    -32.7
    6.856 | 5  |    1.014   -0.057   -0.144 |   -147.6    -80.1    -20.3
    6.890 | 1  |    0.291    0.170   -0.823 |    167.2    -12.3    -61.8
    6.890 | 2  |    0.973    0.228    0.226 |     43.4    -68.3     87.0
    6.890 | 3  |    0.975   -0.022    0.267 |      6.3    -74.6   -172.7
    6.890 | 4  |    0.999   -0.087    0.004 |   -154.3    -85.1    -54.9
    6.890 | 5  |    1.007   -0.130   -0.104 |   -145.9    -79.8    -22.3
    6.924 | 1  |    0.274    0.191   -0.788 |    166.7    -12.9    -62.0
    6.924 | 2  |    0.923    0.244    0.212 |     44.1    -68.9     85.8
    6.924 | 3  |    0.974    0.046    0.271 |      6.3    -74.4   -172.7
    6.924 | 4  |    1.015    0.032   -0.044 |   -151.3    -85.1    -57.1
    6.924 | 5  |    1.015   -0.113   -0.107 |   -142.6    -79.8    -25.6
    6.959 | 1  |    0.247    0.225   -0.801 |    165.9    -13.7    -62.2
    6.959 | 2  |    0.941    0.249    0.210 |     45.8    -69.4     84.3
    6.959 | 3  |    0.987    0.012    0.246 |      6.3    -74.5   -172.6
    6.959 | 4  |    0.995   -0.047    0.019 |   -136.2    -85.1    -69.7
    6.959 | 5  |    0.985   -0.134   -0.134 |   -142.0    -79.8    -26.4
    6.993 | 1  |    0.235    0.245   -0.830 |    165.4    -14.1    -62.3
